Date,Price,Open,High,Low,Vol.,Change %
06/22/2020,7345.70,7371.60,7426.90,7300.70,220.42M,-0.92%
06/19/2020,7414.20,7444.20,7502.10,7401.00,634.64M,0.32%
06/18/2020,7390.20,7436.40,7495.20,7318.10,326.76M,-1.18%
06/17/2020,7478.70,7458.10,7552.50,7402.50,333.50M,-0.22%
06/16/2020,7495.30,7420.80,7599.30,7349.70,388.21M,3.25%
06/15/2020,7259.30,7116.90,7309.40,7062.90,329.04M,-0.46%
06/12/2020,7292.70,7232.20,7425.30,7205.00,370.13M,0.20%
06/11/2020,7278.00,7486.50,7486.50,7278.00,456.67M,-5.04%
06/10/2020,7663.90,7779.80,7861.00,7649.40,355.56M,-1.14%
06/09/2020,7752.30,7878.20,7914.70,7683.20,453.06M,-1.82%
06/08/2020,7896.10,7813.10,7992.70,7796.60,557.21M,0.30%
06/05/2020,7872.60,7672.00,7890.40,7664.10,573.28M,4.04%
06/04/2020,7566.80,7567.70,7669.20,7516.00,514.86M,-0.78%
06/03/2020,7626.40,7487.30,7629.70,7448.90,445.04M,2.95%
06/02/2020,7408.10,7264.00,7445.30,7236.90,402.95M,2.59%
06/01/2020,7221.40,7228.70,7276.00,7160.10,291.93M,1.76%
05/29/2020,7096.50,7164.30,7201.80,7096.50,903.98M,-1.77%
05/28/2020,7224.10,7237.30,7244.50,7141.40,375.47M,0.69%
05/27/2020,7174.50,7034.00,7229.00,7030.20,501.01M,2.44%
05/26/2020,7003.90,6940.60,7023.80,6917.10,383.73M,2.15%
05/25/2020,6856.80,6766.60,6856.80,6725.20,187.07M,2.38%
05/22/2020,6697.50,6618.20,6751.80,6585.70,292.69M,0.17%
05/21/2020,6686.10,6612.70,6773.40,6579.90,258.58M,0.04%
05/20/2020,6683.60,6593.40,6697.10,6499.10,341.45M,1.13%
05/19/2020,6609.10,6864.20,6872.60,6555.60,501.36M,-2.51%
05/18/2020,6779.30,6583.10,6790.20,6558.10,203.49M,4.70%
05/15/2020,6474.90,6594.40,6624.30,6466.00,203.85M,-1.08%
05/14/2020,6545.60,6569.70,6609.00,6421.40,258.95M,-1.29%
05/13/2020,6631.40,6694.00,6728.20,6631.40,245.67M,-1.94%
05/12/2020,6762.70,6672.70,6795.10,6663.20,172.85M,1.36%
05/11/2020,6672.20,6830.90,6854.70,6651.70,217.44M,-1.63%
05/08/2020,6783.10,6790.70,6807.40,6715.40,128.58M,0.78%
05/07/2020,6730.90,6714.90,6747.20,6666.40,167.46M,0.89%
05/06/2020,6671.70,6719.80,6762.50,6666.20,166.02M,-1.13%
05/05/2020,6747.70,6772.20,6815.90,6680.70,203.87M,1.11%
05/04/2020,6673.30,6767.70,6767.70,6673.30,241.56M,-3.60%
04/30/2020,6922.30,7084.80,7128.40,6918.30,314.98M,-1.89%
04/29/2020,7055.70,6829.40,7055.70,6816.80,247.76M,3.21%
04/28/2020,6836.40,6724.60,6857.90,6707.90,233.78M,1.55%
04/27/2020,6731.80,6780.90,6790.10,6667.30,147.26M,1.78%
04/24/2020,6613.90,6641.30,6710.80,6578.10,182.93M,-1.97%
04/23/2020,6746.50,6758.70,6797.60,6713.60,163.72M,0.40%
04/22/2020,6719.80,6685.10,6729.60,6654.20,177.93M,1.28%
04/21/2020,6634.90,6741.30,6760.90,6634.90,200.78M,-2.88%
04/20/2020,6831.50,6932.50,6933.30,6715.00,186.64M,-0.64%
04/17/2020,6875.80,6942.50,7000.30,6845.00,251.27M,1.66%
04/16/2020,6763.40,6930.80,6950.90,6733.10,237.96M,-1.11%
04/15/2020,6839.50,7065.60,7086.80,6816.40,289.92M,-3.79%
04/14/2020,7108.60,7209.70,7209.70,7080.30,259.99M,0.54%
04/09/2020,7070.60,7049.30,7116.80,6918.70,240.35M,1.71%
04/08/2020,6951.80,6930.20,6952.50,6860.60,155.91M,-0.72%
04/07/2020,7002.00,6986.90,7119.10,6903.60,260.86M,2.30%
04/06/2020,6844.30,6807.90,6874.90,6728.60,225.97M,3.99%
04/03/2020,6581.60,6563.60,6632.50,6509.40,215.39M,0.11%
04/02/2020,6574.10,6633.70,6658.90,6424.50,233.31M,-0.08%
04/01/2020,6579.40,6627.30,6687.80,6565.20,235.11M,-3.04%
03/31/2020,6785.40,6746.80,6802.00,6624.70,258.18M,1.88%
03/30/2020,6659.90,6748.60,6789.10,6507.00,232.01M,-1.74%
03/27/2020,6777.90,6916.70,6936.70,6661.90,225.32M,-3.63%
03/26/2020,7033.20,6789.00,7033.20,6759.10,248.81M,1.31%
03/25/2020,6942.40,6985.90,7058.10,6625.80,322.63M,3.35%
03/24/2020,6717.30,6433.30,6717.30,6403.60,301.21M,7.82%
03/23/2020,6230.20,6223.70,6472.00,6148.00,282.03M,-3.31%
03/20/2020,6443.30,6645.40,6769.90,6371.10,486.80M,0.74%
03/19/2020,6395.80,6368.20,6506.40,6228.30,346.23M,1.93%
03/18/2020,6274.80,6370.50,6524.20,6174.10,398.61M,-3.44%
03/17/2020,6498.50,6444.50,6557.30,6083.00,388.45M,6.41%
03/16/2020,6107.20,6331.00,6362.50,5814.50,583.61M,-7.88%
03/13/2020,6629.60,6763.70,7140.50,6468.30,473.17M,3.74%
03/12/2020,6390.90,7040.80,7077.70,6347.00,723.61M,-14.06%
03/11/2020,7436.40,7589.30,7717.10,7364.60,369.15M,-0.34%
03/10/2020,7461.50,7815.60,8007.70,7440.60,506.03M,-3.21%
03/09/2020,7708.70,7884.00,8022.90,7621.40,598.77M,-7.96%
03/06/2020,8375.60,8532.60,8542.00,8310.40,345.90M,-3.54%
03/05/2020,8683.00,8960.80,8962.50,8639.90,342.80M,-2.55%
03/04/2020,8910.00,8827.80,8963.70,8745.90,321.26M,1.12%
03/03/2020,8811.60,8860.20,9014.30,8776.40,351.22M,0.80%
03/02/2020,8741.50,8910.20,8913.50,8541.10,355.48M,0.21%
02/28/2020,8723.20,8748.10,8818.60,8582.70,497.98M,-2.92%
02/27/2020,8985.90,9182.20,9204.40,8877.40,341.79M,-3.55%
02/26/2020,9316.80,9213.00,9362.80,9030.70,299.26M,0.71%
02/25/2020,9250.80,9507.00,9518.90,9248.00,263.35M,-2.45%
02/24/2020,9483.50,9649.80,9676.80,9459.60,256.06M,-4.07%
02/21/2020,9886.20,9893.00,9946.40,9843.50,194.95M,-0.45%
02/20/2020,9931.00,10048.70,10050.30,9931.00,178.85M,-1.51%
02/19/2020,10083.60,10042.00,10100.20,10020.70,151.87M,0.78%
02/18/2020,10005.80,9977.40,10041.50,9967.80,184.04M,-0.16%
02/17/2020,10022.20,9979.20,10022.20,9955.20,105.78M,0.66%
02/14/2020,9956.80,9910.90,9969.70,9905.20,127.06M,0.47%
02/13/2020,9909.80,9893.90,9910.10,9794.30,161.75M,-0.31%
02/12/2020,9940.40,9897.90,9946.60,9888.60,199.83M,0.58%
02/11/2020,9882.60,9863.40,9884.00,9817.80,167.63M,0.68%
02/10/2020,9816.00,9790.60,9820.40,9773.50,132.13M,0.05%
02/07/2020,9811.00,9789.30,9816.20,9761.80,179.59M,0.00%
02/06/2020,9811.30,9767.10,9816.20,9757.00,248.42M,0.96%
02/05/2020,9717.80,9553.40,9721.90,9540.20,221.92M,1.62%
02/04/2020,9562.90,9465.90,9577.30,9462.40,174.13M,1.68%
02/03/2020,9404.70,9404.40,9431.60,9361.50,168.67M,0.39%
01/31/2020,9367.90,9519.30,9545.10,9365.10,303.55M,-1.16%
01/30/2020,9477.90,9460.80,9528.40,9439.30,164.09M,-0.72%
01/29/2020,9546.70,9532.70,9574.30,9510.70,187.15M,0.66%
01/28/2020,9484.20,9401.80,9488.00,9363.80,154.92M,1.26%
01/27/2020,9366.30,9447.10,9482.80,9357.80,164.52M,-2.05%
01/24/2020,9562.00,9576.80,9639.90,9552.50,154.73M,0.46%
01/23/2020,9518.50,9549.40,9604.70,9499.30,169.14M,-0.58%
01/22/2020,9573.70,9622.00,9632.80,9557.00,134.57M,-0.39%
01/21/2020,9611.30,9593.40,9620.70,9550.00,126.45M,-0.49%
01/20/2020,9658.80,9676.60,9680.90,9623.10,99.96M,-0.23%
01/17/2020,9681.30,9616.10,9709.90,9611.30,159.82M,1.14%
01/16/2020,9572.50,9516.70,9579.50,9481.60,133.84M,0.64%
01/15/2020,9511.70,9521.20,9530.20,9475.00,162.00M,-0.17%
01/14/2020,9528.30,9548.10,9548.40,9466.00,143.77M,-0.16%
01/13/2020,9543.90,9586.60,9586.60,9507.40,124.15M,-0.31%
01/10/2020,9573.60,9611.30,9623.60,9557.90,132.89M,-0.09%
01/09/2020,9581.80,9629.20,9644.80,9573.80,151.79M,-0.10%
01/08/2020,9591.40,9535.10,9604.30,9520.30,133.96M,0.12%
01/07/2020,9579.80,9623.10,9657.90,9557.90,133.48M,-0.22%
01/06/2020,9600.90,9585.40,9618.20,9492.70,103.52M,-0.47%
01/03/2020,9646.60,9631.20,9650.70,9581.20,135.13M,-0.46%
01/02/2020,9691.20,9639.10,9705.40,9615.10,142.38M,1.49%
12/31/2019,9549.20,9564.90,9564.90,9518.50,62.70M,-0.66%
12/30/2019,9612.60,9672.50,9682.10,9612.60,95.10M,-0.91%
12/27/2019,9700.50,9673.00,9700.50,9657.50,103.11M,0.40%
12/24/2019,9661.80,9632.10,9661.80,9607.80,35.44M,0.02%
12/23/2019,9659.60,9650.20,9670.90,9639.00,119.33M,-0.16%
12/20/2019,9675.50,9620.40,9675.50,9605.80,366.71M,0.61%
12/19/2019,9617.20,9622.60,9635.40,9567.40,165.38M,-0.05%
12/18/2019,9621.80,9606.10,9659.20,9606.10,156.46M,0.06%
12/17/2019,9615.90,9630.70,9652.40,9608.10,157.68M,-0.67%
12/16/2019,9680.60,9607.90,9692.40,9599.70,163.33M,1.22%
12/13/2019,9563.70,9598.20,9650.90,9554.10,261.41M,1.01%
12/12/2019,9468.50,9416.30,9505.60,9370.00,213.48M,0.81%
12/11/2019,9392.50,9315.40,9421.50,9300.30,145.84M,0.77%
12/10/2019,9321.10,9355.60,9355.70,9246.10,136.83M,-0.36%
12/09/2019,9354.60,9378.20,9403.50,9354.60,106.94M,-0.30%
12/06/2019,9382.70,9267.30,9395.40,9247.70,125.32M,1.51%
12/05/2019,9243.40,9284.30,9325.80,9243.40,120.86M,-0.30%
12/04/2019,9270.80,9146.20,9277.60,9144.80,152.24M,1.48%
12/03/2019,9135.70,9176.80,9209.80,9110.10,162.64M,-0.22%
12/02/2019,9156.30,9367.20,9390.90,9146.60,200.67M,-2.09%
11/29/2019,9352.00,9334.50,9404.70,9312.50,140.84M,-0.07%
11/28/2019,9359.00,9353.60,9373.10,9343.80,107.16M,-0.04%
11/27/2019,9362.70,9353.50,9388.70,9333.40,135.05M,0.41%
11/26/2019,9324.80,9323.60,9329.80,9288.20,214.69M,0.05%
11/25/2019,9319.90,9300.00,9340.30,9292.30,128.38M,0.70%
11/22/2019,9254.70,9238.50,9295.50,9229.70,173.88M,0.44%
11/21/2019,9214.00,9175.10,9223.10,9152.10,142.00M,-0.12%
11/20/2019,9225.40,9223.70,9240.40,9165.40,139.90M,-0.37%
11/19/2019,9259.20,9288.00,9327.60,9234.40,121.80M,0.01%
11/18/2019,9258.00,9265.10,9293.10,9213.00,135.27M,-0.04%
11/15/2019,9261.40,9222.10,9273.30,9186.90,161.26M,0.96%
11/14/2019,9173.30,9203.10,9216.90,9170.30,154.13M,-0.23%
11/13/2019,9194.50,9270.20,9270.20,9132.80,246.05M,-1.21%
11/12/2019,9306.70,9427.80,9436.80,9306.70,182.15M,-0.87%
11/11/2019,9388.50,9370.30,9400.40,9334.40,153.71M,-0.06%
11/08/2019,9393.70,9418.50,9436.10,9369.70,182.55M,-0.57%
11/07/2019,9447.30,9435.40,9482.50,9409.60,190.11M,0.52%
11/06/2019,9398.40,9407.30,9443.90,9360.90,173.97M,-0.10%
11/05/2019,9407.90,9424.20,9432.30,9373.80,218.12M,-0.09%
11/04/2019,9416.40,9376.50,9439.00,9354.30,180.10M,0.95%
11/01/2019,9328.00,9293.10,9343.10,9252.80,160.72M,0.76%
10/31/2019,9257.50,9296.30,9305.30,9208.90,227.12M,-0.29%
10/30/2019,9284.50,9384.50,9386.60,9219.70,192.87M,-1.23%
10/29/2019,9400.10,9440.70,9445.50,9362.20,155.53M,-0.35%
10/28/2019,9433.00,9432.30,9455.60,9394.60,123.72M,0.03%
10/25/2019,9430.20,9409.90,9433.30,9381.10,124.88M,0.41%
10/24/2019,9391.80,9413.50,9448.00,9378.60,157.23M,0.07%
10/23/2019,9385.00,9339.30,9392.30,9332.40,146.31M,0.05%
10/22/2019,9380.20,9393.30,9417.40,9344.60,139.50M,-0.24%
10/21/2019,9402.30,9350.30,9424.30,9342.10,167.99M,0.78%
10/18/2019,9329.80,9310.30,9362.20,9307.60,150.24M,-0.11%
10/17/2019,9340.00,9360.90,9494.50,9340.00,195.29M,-0.50%
10/16/2019,9386.70,9346.50,9398.60,9288.20,205.49M,0.33%
10/15/2019,9356.10,9292.00,9370.30,9278.30,191.06M,1.19%
10/14/2019,9246.50,9229.20,9247.60,9195.20,125.13M,-0.29%
10/11/2019,9273.80,9112.90,9273.80,9104.80,248.41M,1.86%
10/10/2019,9104.40,8997.40,9112.20,8970.30,156.10M,1.25%
10/09/2019,8991.90,8952.70,9035.60,8934.20,103.64M,0.58%
10/08/2019,8940.10,9066.50,9071.50,8900.80,140.37M,-1.15%
10/07/2019,9044.10,8954.70,9046.30,8930.40,131.08M,0.92%
10/04/2019,8961.80,8944.20,8961.80,8858.60,148.75M,0.67%
10/03/2019,8902.20,8935.80,8971.40,8850.60,152.59M,-0.11%
10/02/2019,8912.20,9150.10,9157.10,8912.20,193.95M,-2.77%
10/01/2019,9165.90,9277.00,9298.80,9165.10,150.85M,-0.85%
09/30/2019,9244.60,9194.80,9257.30,9189.60,177.88M,0.66%
09/27/2019,9184.10,9149.70,9210.50,9131.00,127.03M,0.60%
09/26/2019,9129.70,9064.60,9143.00,9061.40,132.27M,0.49%
09/25/2019,9085.30,9087.20,9119.20,9000.90,148.05M,-0.36%
09/24/2019,9118.20,9116.10,9154.20,9103.80,139.48M,0.27%
09/23/2019,9093.60,9154.90,9168.30,9055.90,161.36M,-0.93%
09/20/2019,9179.00,9137.00,9210.90,9132.20,405.54M,0.47%
09/19/2019,9136.00,9043.10,9138.50,9027.80,168.88M,1.15%
09/18/2019,9031.70,9016.50,9049.70,8963.80,182.24M,0.31%
09/17/2019,9004.20,9050.60,9052.10,8975.80,221.43M,-0.53%
09/16/2019,9052.00,9099.90,9101.20,9049.00,174.34M,-0.94%
09/13/2019,9137.90,9099.80,9153.50,9084.30,226.20M,0.61%
09/12/2019,9082.30,9078.10,9112.90,8994.30,231.32M,0.25%
09/11/2019,9059.50,9109.30,9124.00,9029.40,212.02M,-0.21%
09/10/2019,9078.20,9007.40,9088.10,8947.70,265.63M,0.75%
09/09/2019,9010.60,8997.70,9026.30,8987.60,179.01M,0.23%
09/06/2019,8990.10,8992.80,9025.90,8958.60,168.79M,-0.03%
09/05/2019,8992.70,8913.00,8995.40,8908.10,215.61M,1.54%
09/04/2019,8856.60,8872.30,8904.50,8856.60,169.52M,0.54%
09/03/2019,8809.20,8806.80,8828.80,8772.80,158.82M,-0.07%
09/02/2019,8815.50,8810.80,8858.40,8804.90,97.95M,0.03%
08/30/2019,8812.90,8808.00,8858.80,8797.10,146.44M,0.21%
08/29/2019,8794.30,8728.20,8841.10,8725.90,142.70M,0.54%
08/28/2019,8747.10,8711.50,8753.80,8678.90,107.40M,0.21%
08/27/2019,8728.90,8682.20,8767.90,8662.10,156.83M,0.57%
08/26/2019,8679.20,8603.30,8702.00,8592.20,86.67M,0.34%
08/23/2019,8649.50,8764.40,8782.60,8649.50,133.61M,-0.77%
08/22/2019,8716.40,8684.40,8806.40,8675.60,143.42M,0.17%
08/21/2019,8701.50,8645.90,8722.90,8644.30,109.02M,0.97%
08/20/2019,8618.30,8707.10,8727.60,8618.30,140.09M,-1.32%
08/19/2019,8733.30,8726.90,8774.60,8701.90,149.33M,0.73%
08/16/2019,8670.40,8530.00,8671.30,8530.00,307.07M,1.78%
08/15/2019,8519.00,8551.10,8566.50,8409.10,186.02M,-0.04%
08/14/2019,8522.70,8684.00,8684.00,8497.80,193.78M,-1.98%
08/13/2019,8695.10,8628.20,8782.30,8610.10,200.74M,0.22%
08/12/2019,8676.40,8796.90,8811.50,8675.80,141.74M,-0.93%
08/09/2019,8757.80,8814.10,8825.60,8740.30,157.54M,-1.25%
08/08/2019,8869.00,8828.80,8869.00,8790.50,161.82M,1.41%
08/07/2019,8746.10,8743.70,8820.90,8679.80,175.61M,0.54%
08/06/2019,8699.40,8774.60,8820.90,8699.40,177.52M,-0.89%
08/05/2019,8777.20,8824.00,8864.50,8752.90,182.75M,-1.35%
08/02/2019,8897.60,8905.70,8997.10,8870.50,236.59M,-1.56%
08/01/2019,9038.20,8947.60,9038.20,8939.40,148.85M,0.75%
07/31/2019,8971.00,8993.60,9003.60,8946.40,175.71M,-0.17%
07/30/2019,8986.60,9216.40,9216.40,8956.80,229.90M,-2.48%
07/29/2019,9215.40,9201.30,9258.10,9194.40,143.20M,-0.11%
07/26/2019,9225.50,9281.10,9291.90,9204.80,220.71M,-0.69%
07/25/2019,9289.90,9354.60,9453.20,9231.10,209.48M,-0.43%
07/24/2019,9329.70,9287.40,9341.30,9269.40,142.61M,0.52%
07/23/2019,9281.60,9224.40,9299.30,9210.60,157.25M,1.29%
07/22/2019,9163.50,9172.60,9194.80,9137.40,135.56M,-0.08%
07/19/2019,9170.50,9263.10,9289.70,9152.90,167.67M,-0.60%
07/18/2019,9225.70,9209.40,9259.10,9179.20,155.71M,-0.63%
07/17/2019,9284.20,9359.30,9363.30,9277.10,141.21M,-0.99%
07/16/2019,9377.10,9326.00,9393.90,9316.30,129.21M,0.57%
07/15/2019,9323.60,9313.20,9355.30,9280.10,119.54M,0.33%
07/12/2019,9293.20,9284.70,9318.70,9281.70,120.78M,0.14%
07/11/2019,9280.30,9268.20,9300.40,9230.80,114.24M,0.30%
07/10/2019,9252.90,9241.30,9299.60,9218.30,145.20M,-0.23%
07/09/2019,9273.90,9258.70,9273.90,9227.60,142.22M,-0.12%
07/08/2019,9284.70,9303.30,9340.20,9268.90,146.31M,-0.54%
07/05/2019,9335.00,9391.70,9417.80,9314.20,170.13M,-0.70%
07/04/2019,9401.00,9371.00,9402.40,9355.20,163.99M,0.07%
07/03/2019,9394.40,9290.50,9407.50,9277.10,139.58M,1.22%
07/02/2019,9281.50,9284.00,9298.40,9223.40,130.06M,0.18%
07/01/2019,9264.60,9290.30,9314.30,9217.50,154.92M,0.72%
06/28/2019,9198.80,9148.80,9216.30,9118.50,152.19M,0.56%
06/27/2019,9147.80,9168.00,9196.80,9125.80,137.19M,-0.10%
06/26/2019,9157.40,9162.30,9220.70,9142.40,147.06M,-0.03%
06/25/2019,9159.80,9165.30,9173.20,9120.70,147.68M,-0.36%
06/24/2019,9192.50,9230.00,9285.40,9173.30,121.86M,-0.38%
06/21/2019,9227.20,9228.20,9297.70,9209.30,332.95M,0.20%
06/20/2019,9208.50,9272.10,9292.70,9204.80,208.46M,-0.25%
06/19/2019,9231.20,9257.30,9263.30,9192.40,180.12M,-0.10%
06/18/2019,9240.70,9112.90,9253.40,9060.40,200.01M,1.19%
06/17/2019,9131.70,9199.60,9205.10,9127.90,118.12M,-0.68%
06/14/2019,9194.20,9233.80,9244.70,9169.30,114.98M,-0.57%
06/13/2019,9247.10,9227.60,9301.70,9208.80,126.13M,0.09%
06/12/2019,9238.50,9244.40,9274.60,9223.10,145.20M,-0.47%
06/11/2019,9282.10,9288.60,9332.50,9273.40,144.70M,-0.13%
06/10/2019,9294.10,9284.20,9302.20,9248.10,102.32M,0.63%
06/07/2019,9236.10,9186.70,9261.40,9185.70,150.66M,0.73%
06/06/2019,9169.20,9169.20,9246.20,9136.70,212.72M,0.20%
06/05/2019,9150.50,9136.80,9173.40,9095.00,158.75M,0.36%
06/04/2019,9117.60,8972.70,9138.50,8964.20,197.02M,1.05%
06/03/2019,9022.80,8945.70,9022.80,8903.10,156.19M,0.21%
05/31/2019,9004.20,9054.90,9074.00,8959.50,208.66M,-1.68%
05/30/2019,9157.80,9120.80,9175.20,9114.10,101.39M,0.85%
05/29/2019,9080.50,9113.20,9116.70,9035.10,148.99M,-1.21%
05/28/2019,9191.80,9220.40,9224.90,9132.90,218.90M,-0.27%
05/27/2019,9216.40,9225.90,9294.60,9204.70,60.18M,0.46%
05/24/2019,9174.60,9150.30,9211.10,9141.40,121.67M,0.66%
05/23/2019,9114.00,9170.70,9186.70,9098.40,161.09M,-1.28%
05/22/2019,9232.20,9232.30,9288.70,9182.50,146.55M,-0.07%
05/21/2019,9239.10,9229.00,9255.00,9185.20,131.58M,0.43%
05/20/2019,9199.70,9286.00,9334.90,9177.90,153.32M,-0.87%
05/17/2019,9280.10,9278.70,9321.60,9223.10,159.80M,-0.26%
05/16/2019,9304.30,9161.40,9304.30,9136.70,157.57M,1.39%
05/15/2019,9177.10,9143.00,9177.10,9061.90,143.43M,0.54%
05/14/2019,9127.60,9078.20,9127.60,9053.60,139.68M,0.89%
05/13/2019,9046.80,9127.60,9127.60,9025.70,147.44M,-0.78%
05/10/2019,9117.50,9149.40,9179.40,9099.10,147.76M,0.25%
05/09/2019,9095.20,9162.10,9184.80,9079.80,167.00M,-1.43%
05/08/2019,9227.00,9233.90,9261.20,9158.30,185.75M,-0.09%
05/07/2019,9235.10,9332.90,9404.60,9221.00,199.27M,-1.03%
05/06/2019,9331.00,9259.00,9347.20,9236.30,121.60M,-0.84%
05/03/2019,9409.60,9427.90,9450.70,9388.70,126.74M,-0.09%
05/02/2019,9418.20,9545.50,9559.70,9412.20,205.61M,-1.59%
04/30/2019,9570.60,9497.30,9570.60,9455.50,186.88M,0.56%
04/29/2019,9517.20,9435.30,9517.20,9414.40,146.30M,0.12%
04/26/2019,9506.00,9512.10,9527.40,9448.80,153.32M,0.05%
04/25/2019,9501.20,9450.80,9503.80,9421.30,147.42M,0.47%
04/24/2019,9456.40,9506.30,9525.20,9427.40,157.93M,-0.74%
04/23/2019,9527.20,9586.00,9588.20,9492.20,159.55M,-0.57%
04/18/2019,9581.90,9553.70,9581.90,9480.00,165.27M,0.34%
04/17/2019,9549.80,9486.00,9580.60,9460.50,193.16M,0.55%
04/16/2019,9497.30,9492.40,9543.70,9462.90,140.51M,0.00%
04/15/2019,9497.10,9488.10,9528.40,9468.10,156.93M,0.30%
04/12/2019,9468.50,9441.30,9509.20,9390.20,212.33M,0.24%
04/11/2019,9445.40,9423.10,9468.70,9372.30,178.53M,0.41%
04/10/2019,9406.50,9423.50,9467.50,9395.20,152.20M,-0.01%
04/09/2019,9407.80,9428.30,9511.20,9388.30,137.60M,-0.32%
04/08/2019,9437.70,9483.40,9495.10,9425.20,121.81M,-0.76%
04/05/2019,9510.30,9542.40,9553.60,9476.50,178.69M,-0.25%
04/04/2019,9534.10,9488.90,9551.50,9472.00,164.76M,0.49%
04/03/2019,9487.80,9457.10,9491.20,9436.50,173.81M,1.33%
04/02/2019,9363.50,9356.70,9400.70,9322.90,152.28M,0.23%
04/01/2019,9341.70,9304.80,9355.20,9269.70,200.87M,1.10%
03/29/2019,9240.30,9226.50,9273.80,9190.50,181.74M,0.72%
03/28/2019,9174.70,9214.10,9245.60,9170.40,153.24M,-0.60%
03/27/2019,9229.90,9194.80,9323.50,9146.10,239.05M,0.51%
03/26/2019,9183.10,9189.70,9211.70,9151.50,168.85M,0.03%
03/25/2019,9179.90,9159.40,9232.80,9127.30,169.09M,-0.21%
03/22/2019,9199.40,9394.60,9395.20,9188.30,216.68M,-1.67%
03/21/2019,9355.60,9387.40,9397.60,9326.20,179.84M,-0.53%
03/20/2019,9405.60,9467.70,9509.20,9405.60,138.67M,-0.91%
03/19/2019,9492.30,9428.40,9532.90,9417.90,150.40M,0.88%
03/18/2019,9409.10,9350.80,9418.80,9343.90,152.58M,0.72%
03/15/2019,9342.20,9219.50,9342.20,9216.10,372.91M,1.44%
03/14/2019,9209.80,9193.70,9283.90,9192.10,155.13M,0.19%
03/13/2019,9192.70,9134.70,9202.70,9123.00,162.61M,0.34%
03/12/2019,9161.70,9206.90,9213.80,9137.20,144.90M,-0.11%
03/11/2019,9171.90,9157.70,9181.70,9106.80,129.69M,0.47%
03/08/2019,9129.30,9173.20,9205.50,9110.50,197.95M,-1.30%
03/07/2019,9249.90,9301.00,9366.70,9216.10,253.05M,-0.50%
03/06/2019,9296.70,9243.10,9344.60,9235.40,140.84M,0.42%
03/05/2019,9258.20,9255.70,9298.70,9204.30,140.18M,-0.02%
03/04/2019,9259.80,9309.30,9322.00,9248.00,112.92M,-0.09%
03/01/2019,9267.70,9313.50,9361.40,9267.70,167.87M,-0.11%
02/28/2019,9277.70,9166.30,9293.10,9141.00,260.63M,0.72%
02/27/2019,9211.70,9206.20,9226.20,9160.90,174.51M,-0.17%
02/26/2019,9227.20,9172.00,9235.80,9141.80,127.10M,0.25%
02/25/2019,9204.30,9244.20,9261.40,9198.80,131.23M,0.00%
02/22/2019,9204.60,9184.70,9238.90,9175.30,131.20M,0.15%
02/21/2019,9191.20,9202.50,9224.70,9162.90,137.60M,0.11%
02/20/2019,9181.10,9156.80,9189.70,9148.70,130.32M,0.49%
02/19/2019,9136.40,9152.10,9187.60,9096.10,117.86M,-0.21%
02/18/2019,9155.50,9134.60,9174.70,9123.60,115.18M,0.35%
02/15/2019,9123.20,8953.40,9134.80,8918.50,208.11M,1.91%
02/14/2019,8952.50,9035.70,9038.00,8943.90,169.67M,-0.33%
02/13/2019,8982.40,8993.30,9015.60,8956.90,155.30M,-0.01%
02/12/2019,8983.10,8989.50,9032.30,8961.40,138.79M,0.52%
02/11/2019,8936.40,8905.10,8974.80,8893.10,132.24M,0.90%
02/08/2019,8856.80,8915.40,8928.40,8826.50,165.21M,-0.91%
02/07/2019,8938.30,9062.40,9098.40,8938.30,178.62M,-1.79%
02/06/2019,9100.90,9070.40,9113.70,9055.80,149.92M,0.10%
02/05/2019,9092.00,8982.00,9092.00,8949.20,210.16M,1.30%
02/04/2019,8975.20,9015.30,9036.00,8905.80,221.48M,-0.49%
02/01/2019,9019.40,9058.60,9078.70,8942.40,286.84M,-0.41%
01/31/2019,9056.70,9103.80,9117.10,8981.70,222.89M,-0.16%
01/30/2019,9071.50,9123.90,9142.10,9034.10,154.21M,-0.52%
01/29/2019,9119.10,9064.60,9163.80,9034.10,144.38M,0.63%
01/28/2019,9062.40,9149.50,9181.50,9048.90,134.49M,-1.34%
01/25/2019,9185.20,9206.90,9225.40,9164.60,161.49M,0.38%
01/24/2019,9150.00,9150.00,9205.40,9088.00,163.42M,0.23%
01/23/2019,9128.80,9011.90,9169.70,9006.40,135.90M,1.01%
01/22/2019,9037.50,9009.00,9055.60,9001.10,143.28M,-0.18%
01/21/2019,9053.80,9064.80,9070.60,9033.20,90.49M,-0.17%
01/18/2019,9069.10,8962.30,9080.80,8950.90,203.55M,1.80%
01/17/2019,8908.60,8868.10,8939.10,8850.60,152.92M,-0.05%
01/16/2019,8912.70,8869.50,8912.70,8836.70,176.32M,0.71%
01/15/2019,8850.10,8878.40,8915.90,8768.20,136.52M,0.36%
01/14/2019,8818.60,8819.20,8840.40,8751.20,126.00M,-0.66%
01/11/2019,8877.10,8855.90,8900.40,8836.00,151.62M,0.23%
01/10/2019,8856.80,8790.00,8856.80,8784.50,148.19M,0.38%
01/09/2019,8823.60,8887.40,8892.90,8807.00,160.46M,-0.27%
01/08/2019,8847.30,8783.10,8895.90,8773.40,160.82M,0.81%
01/07/2019,8776.30,8781.20,8783.50,8710.40,128.76M,0.44%
