Date,Price,Open,High,Low,Vol.,Change %
12/11/2019,13146.74,13075.43,13169.77,13042.70,69.22M,0.58%
12/10/2019,13070.72,13065.83,13091.71,12886.55,80.06M,-0.27%
12/09/2019,13105.61,13147.57,13170.77,13100.24,50.35M,-0.46%
12/06/2019,13166.58,13087.51,13171.21,13055.98,60.14M,0.86%
12/05/2019,13054.80,13144.38,13188.64,13054.80,54.22M,-0.65%
12/04/2019,13140.57,12998.66,13157.36,12995.32,68.44M,1.16%
12/03/2019,12989.29,13039.61,13086.03,12927.07,87.00M,0.19%
12/02/2019,12964.68,13264.93,13338.25,12954.50,105.69M,-2.05%
11/29/2019,13236.38,13179.25,13290.33,13165.07,71.75M,-0.07%
11/28/2019,13245.58,13247.61,13259.29,13215.71,36.77M,-0.31%
11/27/2019,13287.07,13291.09,13314.92,13219.43,67.30M,0.38%
11/26/2019,13236.42,13256.40,13261.98,13193.75,89.58M,-0.08%
11/25/2019,13246.45,13247.51,13268.97,13210.25,54.92M,0.63%
11/22/2019,13163.88,13145.77,13244.57,13120.63,74.72M,0.20%
11/21/2019,13137.70,13083.00,13171.85,13043.90,74.52M,-0.16%
11/20/2019,13158.14,13127.45,13182.22,13071.33,68.74M,-0.48%
11/19/2019,13221.12,13235.28,13374.27,13187.91,68.66M,0.11%
11/18/2019,13207.01,13255.78,13282.41,13137.88,69.78M,-0.26%
11/15/2019,13241.75,13261.72,13261.72,13172.89,81.04M,0.47%
11/14/2019,13180.23,13198.33,13219.30,13159.69,81.58M,-0.38%
11/13/2019,13230.07,13244.05,13273.82,13139.25,77.19M,-0.40%
11/12/2019,13283.51,13243.53,13308.26,13214.66,82.74M,0.65%
11/11/2019,13198.37,13170.18,13225.62,13144.09,72.60M,-0.23%
11/08/2019,13228.56,13248.62,13278.18,13195.83,95.60M,-0.46%
11/07/2019,13289.46,13258.26,13300.76,13227.37,117.10M,0.83%
11/06/2019,13179.89,13150.94,13187.66,13110.91,80.05M,0.24%
11/05/2019,13148.50,13134.33,13166.08,13112.65,83.19M,0.09%
11/04/2019,13136.28,13022.95,13171.17,13019.18,84.78M,1.35%
11/01/2019,12961.05,12912.09,12992.07,12896.72,65.91M,0.73%
10/31/2019,12866.79,12937.59,12953.34,12795.09,100.66M,-0.34%
10/30/2019,12910.23,12929.42,12944.26,12830.33,100.40M,-0.23%
10/29/2019,12939.62,12946.34,12951.88,12897.34,76.95M,-0.02%
10/28/2019,12941.71,12897.40,12986.49,12892.84,69.02M,0.37%
10/25/2019,12894.51,12886.42,12895.85,12834.00,59.80M,0.17%
10/24/2019,12872.10,12860.63,12914.24,12820.67,84.32M,0.58%
10/23/2019,12798.19,12702.92,12819.22,12699.85,76.22M,0.34%
10/22/2019,12754.69,12757.73,12791.31,12730.70,79.43M,0.05%
10/21/2019,12747.96,12661.93,12787.35,12646.28,80.98M,0.91%
10/18/2019,12633.60,12637.01,12700.38,12603.17,88.68M,-0.17%
10/17/2019,12654.95,12655.32,12814.49,12647.86,99.30M,-0.12%
10/16/2019,12670.11,12644.18,12698.37,12603.83,99.48M,0.32%
10/15/2019,12629.79,12565.68,12682.40,12511.90,94.19M,1.15%
10/14/2019,12486.56,12468.78,12495.24,12387.95,59.09M,-0.20%
10/11/2019,12511.65,12248.88,12511.65,12240.94,100.87M,2.86%
10/10/2019,12164.20,12082.89,12202.71,12029.46,88.44M,0.58%
10/09/2019,12094.26,11973.82,12165.53,11953.12,68.81M,1.04%
10/08/2019,11970.20,12097.89,12097.94,11933.02,80.88M,-1.05%
10/07/2019,12097.43,12008.77,12105.09,11969.32,65.61M,0.70%
10/04/2019,12012.81,11958.31,12012.91,11878.98,88.13M,0.73%
10/02/2019,11925.25,12221.74,12226.86,11925.25,95.64M,-2.76%
10/01/2019,12263.83,12469.67,12497.28,12263.83,78.84M,-1.32%
09/30/2019,12428.08,12367.81,12441.03,12346.94,70.13M,0.38%
09/27/2019,12380.94,12327.79,12404.47,12324.71,66.14M,0.75%
09/26/2019,12288.54,12227.77,12313.15,12223.29,78.92M,0.44%
09/25/2019,12234.18,12250.08,12261.06,12141.82,72.63M,-0.59%
09/24/2019,12307.15,12368.96,12375.31,12307.15,60.35M,-0.29%
09/23/2019,12342.33,12432.30,12441.02,12264.14,80.38M,-1.01%
09/20/2019,12468.01,12462.57,12490.84,12418.50,192.99M,0.08%
09/19/2019,12457.70,12355.92,12466.78,12354.83,81.54M,0.55%
09/18/2019,12389.62,12361.23,12416.05,12354.49,70.54M,0.14%
09/17/2019,12372.61,12370.96,12392.97,12303.51,77.79M,-0.06%
09/16/2019,12380.31,12387.68,12421.25,12362.98,80.51M,-0.71%
09/13/2019,12468.53,12412.72,12494.25,12408.93,90.99M,0.47%
09/12/2019,12410.25,12399.40,12471.83,12311.81,111.21M,0.41%
09/11/2019,12359.07,12341.84,12394.28,12317.61,90.58M,0.74%
09/10/2019,12268.71,12210.88,12292.14,12179.88,107.90M,0.35%
09/09/2019,12226.10,12210.87,12245.11,12189.60,74.25M,0.28%
09/06/2019,12191.73,12146.00,12205.10,12131.29,80.41M,0.54%
09/05/2019,12126.78,12117.90,12151.31,12084.17,89.83M,0.85%
09/04/2019,12025.04,12043.96,12078.40,11999.83,63.32M,0.96%
09/03/2019,11910.86,11921.94,11956.69,11869.28,66.70M,-0.36%
09/02/2019,11953.78,11939.99,11994.11,11929.91,46.21M,0.12%
08/30/2019,11939.28,11850.30,11989.44,11845.16,77.69M,0.85%
08/29/2019,11838.88,11686.84,11853.91,11661.73,72.99M,1.18%
08/28/2019,11701.02,11704.67,11717.79,11573.64,59.96M,-0.25%
08/27/2019,11730.02,11638.51,11778.62,11616.09,82.36M,0.62%
08/26/2019,11658.04,11619.66,11696.78,11551.99,54.75M,0.40%
08/23/2019,11611.51,11805.48,11823.12,11611.51,90.30M,-1.15%
08/22/2019,11747.04,11756.21,11853.14,11715.26,74.45M,-0.47%
08/21/2019,11802.85,11673.66,11824.66,11673.37,62.80M,1.30%
08/20/2019,11651.18,11711.78,11764.93,11618.93,68.83M,-0.55%
08/19/2019,11715.37,11679.72,11759.00,11625.67,78.46M,1.32%
08/16/2019,11562.74,11460.65,11578.84,11447.34,114.06M,1.31%
08/15/2019,11412.67,11522.46,11530.01,11266.48,116.68M,-0.70%
08/14/2019,11492.66,11758.75,11759.57,11459.37,106.03M,-2.19%
08/13/2019,11750.13,11632.85,11835.88,11539.63,116.61M,0.60%
08/12/2019,11679.68,11801.06,11836.97,11647.01,76.12M,-0.12%
08/09/2019,11693.80,11806.82,11865.63,11674.11,110.49M,-1.28%
08/08/2019,11845.41,11752.96,11845.41,11683.99,104.28M,1.68%
08/07/2019,11650.15,11636.34,11747.74,11559.76,112.20M,0.71%
08/06/2019,11567.96,11690.27,11748.83,11567.96,88.89M,-0.78%
08/05/2019,11658.51,11758.44,11797.52,11628.57,117.30M,-1.80%
08/02/2019,11872.44,12033.68,12034.91,11836.75,142.97M,-3.11%
08/01/2019,12253.15,12134.71,12254.03,12129.33,90.47M,0.53%
07/31/2019,12189.04,12149.09,12226.49,12139.03,94.02M,0.34%
07/30/2019,12147.24,12398.24,12404.51,12115.28,118.26M,-2.18%
07/29/2019,12417.47,12398.29,12473.97,12387.58,66.30M,-0.02%
07/26/2019,12419.90,12363.86,12428.05,12356.15,73.31M,0.47%
07/25/2019,12362.10,12576.02,12599.93,12299.10,119.52M,-1.28%
07/24/2019,12522.89,12510.52,12550.34,12476.55,96.09M,0.26%
07/23/2019,12490.74,12384.66,12531.16,12369.19,97.32M,1.64%
07/22/2019,12289.40,12243.58,12346.02,12236.70,60.32M,0.24%
07/19/2019,12260.07,12302.64,12340.11,12211.67,80.21M,0.26%
07/18/2019,12227.85,12194.33,12296.30,12172.59,75.54M,-0.92%
07/17/2019,12341.03,12429.87,12453.33,12324.33,75.11M,-0.72%
07/16/2019,12430.97,12392.19,12465.19,12366.97,75.14M,0.35%
07/15/2019,12387.34,12346.59,12434.14,12301.08,70.76M,0.52%
07/12/2019,12323.32,12318.50,12354.87,12304.98,78.38M,-0.07%
07/11/2019,12332.12,12401.02,12417.93,12307.34,78.19M,-0.33%
07/10/2019,12373.41,12412.99,12448.81,12356.80,80.44M,-0.51%
07/09/2019,12436.55,12436.97,12477.58,12364.16,105.80M,-0.85%
07/08/2019,12543.51,12541.18,12587.44,12507.72,91.08M,-0.20%
07/05/2019,12568.53,12632.12,12632.12,12522.11,79.90M,-0.49%
07/04/2019,12629.90,12644.35,12656.05,12616.29,54.65M,0.11%
07/03/2019,12616.24,12548.30,12631.81,12545.79,70.39M,0.71%
07/02/2019,12526.72,12546.93,12548.22,12484.26,68.93M,0.04%
07/01/2019,12521.38,12616.34,12619.68,12519.30,93.74M,0.99%
06/28/2019,12398.80,12302.77,12408.22,12297.63,99.45M,1.04%
06/27/2019,12271.03,12308.26,12334.57,12209.34,85.04M,0.21%
06/26/2019,12245.32,12210.52,12315.84,12189.49,87.53M,0.14%
06/25/2019,12228.44,12226.88,12284.57,12213.41,73.91M,-0.38%
06/24/2019,12274.57,12308.11,12341.56,12250.71,89.76M,-0.53%
06/21/2019,12339.92,12351.98,12425.20,12316.41,210.69M,-0.13%
06/20/2019,12355.39,12409.58,12438.37,12355.39,95.17M,0.38%
06/19/2019,12308.53,12321.43,12346.70,12291.19,104.19M,-0.19%
06/18/2019,12331.75,12069.37,12358.00,11987.55,153.99M,2.03%
06/17/2019,12085.82,12112.47,12124.68,12059.92,84.99M,-0.09%
06/14/2019,12096.40,12124.36,12136.65,12049.76,70.04M,-0.60%
06/13/2019,12169.05,12095.21,12201.78,12079.60,69.17M,0.44%
06/12/2019,12115.68,12093.98,12132.28,12068.11,69.96M,-0.33%
06/11/2019,12155.81,12133.60,12227.40,12117.34,95.14M,0.92%
06/07/2019,12045.38,12003.92,12096.61,11987.17,80.55M,0.77%
06/06/2019,11953.14,11987.92,12076.95,11899.82,89.56M,-0.23%
06/05/2019,11980.81,11981.18,12057.73,11928.87,81.81M,0.08%
06/04/2019,11971.17,11716.55,11987.89,11713.87,107.67M,1.51%
06/03/2019,11792.81,11661.12,11793.63,11620.64,104.35M,0.56%
05/31/2019,11726.84,11742.21,11755.12,11662.07,98.49M,-1.47%
05/30/2019,11902.08,11885.07,11924.66,11858.29,47.89M,0.54%
05/29/2019,11837.81,11906.02,11927.64,11828.75,90.85M,-1.57%
05/28/2019,12027.05,12100.39,12113.31,11992.41,121.30M,-0.37%
05/27/2019,12071.18,12077.88,12124.55,12050.49,43.77M,0.50%
05/24/2019,12011.04,12027.31,12082.05,11990.79,82.36M,0.49%
05/23/2019,11952.41,12064.29,12082.75,11926.34,118.10M,-1.78%
05/22/2019,12168.74,12141.46,12211.03,12055.50,87.12M,0.21%
05/21/2019,12143.47,12111.80,12178.25,12066.90,90.83M,0.85%
05/20/2019,12041.29,12226.85,12246.50,11993.91,105.41M,-1.61%
05/17/2019,12238.94,12252.68,12270.89,12150.33,104.47M,-0.58%
05/16/2019,12310.37,12077.36,12310.37,12030.30,109.00M,1.74%
05/15/2019,12099.57,12018.45,12099.57,11862.21,125.84M,0.90%
05/14/2019,11991.62,11908.77,11991.83,11897.93,106.20M,0.97%
05/13/2019,11876.65,12044.10,12052.93,11844.47,110.57M,-1.52%
05/10/2019,12059.83,12105.28,12140.61,12009.75,142.10M,0.72%
05/09/2019,11973.92,12098.02,12125.96,11957.31,109.43M,-1.69%
05/08/2019,12179.93,12110.87,12208.48,12063.74,101.04M,0.72%
05/07/2019,12092.74,12298.71,12319.05,12056.80,109.81M,-1.58%
05/06/2019,12286.88,12171.90,12298.66,12135.42,88.43M,-1.01%
05/03/2019,12412.75,12345.32,12435.67,12344.23,79.12M,0.55%
05/02/2019,12345.42,12349.10,12402.87,12303.96,96.36M,0.01%
04/30/2019,12344.08,12313.97,12345.31,12281.72,82.44M,0.13%
04/29/2019,12328.02,12308.98,12376.06,12266.34,70.68M,0.10%
04/26/2019,12315.18,12284.46,12323.64,12259.76,90.05M,0.27%
04/25/2019,12282.60,12304.53,12321.79,12236.14,96.28M,-0.25%
04/24/2019,12313.16,12232.99,12349.83,12223.98,106.44M,0.63%
04/23/2019,12235.51,12224.32,12251.81,12182.98,77.35M,0.11%
04/18/2019,12222.39,12138.14,12243.63,12100.00,108.85M,0.57%
04/17/2019,12153.07,12100.44,12195.00,12086.89,102.28M,0.43%
04/16/2019,12101.32,12026.74,12116.25,12025.66,83.38M,0.67%
04/15/2019,12020.28,12011.11,12029.98,11983.33,65.12M,0.17%
04/12/2019,11999.93,11912.58,12031.15,11889.99,92.89M,0.54%
04/11/2019,11935.20,11914.51,11963.43,11846.60,78.55M,0.25%
04/10/2019,11905.91,11864.46,11937.11,11863.80,68.62M,0.47%
04/09/2019,11850.57,11927.01,11988.53,11850.57,67.93M,-0.94%
04/08/2019,11963.40,11979.73,11989.59,11948.26,65.65M,-0.39%
04/05/2019,12009.75,11993.22,12024.23,11967.70,74.96M,0.18%
04/04/2019,11988.01,11924.61,12029.26,11916.57,80.22M,0.28%
04/03/2019,11954.40,11855.40,11961.36,11854.21,96.29M,1.70%
04/02/2019,11754.79,11703.24,11777.65,11659.15,79.78M,0.62%
04/01/2019,11681.99,11617.18,11706.64,11612.70,99.98M,1.35%
03/29/2019,11526.04,11492.09,11549.42,11442.12,92.09M,0.86%
03/28/2019,11428.16,11422.16,11494.15,11414.66,92.17M,0.08%
03/27/2019,11419.04,11439.02,11502.35,11368.13,105.27M,0.00%
03/26/2019,11419.48,11374.18,11447.13,11299.80,82.46M,0.64%
03/25/2019,11346.65,11323.20,11392.00,11312.54,77.38M,-0.15%
03/22/2019,11364.17,11578.39,11623.97,11356.49,115.66M,-1.61%
03/21/2019,11549.96,11566.87,11582.54,11467.79,94.45M,-0.46%
03/20/2019,11603.89,11704.44,11721.41,11596.20,103.95M,-1.57%
03/19/2019,11788.41,11672.76,11823.29,11652.02,84.06M,1.13%
03/18/2019,11657.06,11685.54,11712.36,11635.88,93.93M,-0.25%
03/15/2019,11685.69,11608.67,11725.66,11575.33,193.80M,0.85%
03/14/2019,11587.47,11573.42,11635.76,11541.10,90.30M,0.13%
03/13/2019,11572.41,11499.32,11586.90,11486.74,80.79M,0.42%
03/12/2019,11524.17,11612.46,11618.73,11499.47,90.07M,-0.17%
03/11/2019,11543.48,11497.98,11550.59,11462.90,73.79M,0.75%
03/08/2019,11457.84,11429.77,11475.55,11405.21,84.48M,-0.52%
03/07/2019,11517.80,11546.42,11612.95,11452.86,102.61M,-0.60%
03/06/2019,11587.63,11593.21,11652.77,11565.22,67.22M,-0.28%
03/05/2019,11620.74,11570.97,11627.78,11551.45,65.61M,0.24%
03/04/2019,11592.66,11646.21,11650.44,11591.74,60.22M,-0.08%
03/01/2019,11601.68,11584.24,11676.86,11583.08,74.96M,0.75%
02/28/2019,11515.64,11430.80,11524.99,11416.08,86.73M,0.25%
02/27/2019,11487.33,11493.81,11521.22,11442.97,86.87M,-0.46%
02/26/2019,11540.79,11446.29,11556.87,11441.87,76.32M,0.31%
02/25/2019,11505.39,11517.76,11544.31,11480.49,72.11M,0.42%
02/22/2019,11457.70,11422.62,11504.71,11420.74,68.96M,0.30%
02/21/2019,11423.28,11448.65,11454.44,11392.27,80.19M,0.19%
02/20/2019,11401.97,11338.74,11437.47,11318.74,74.07M,0.82%
02/19/2019,11309.21,11280.73,11371.44,11244.52,69.22M,0.09%
02/18/2019,11299.20,11287.74,11318.19,11256.27,57.20M,-0.01%
02/15/2019,11299.80,11044.80,11323.05,11018.95,108.91M,1.89%
02/14/2019,11089.79,11257.80,11260.55,11077.78,85.96M,-0.69%
02/13/2019,11167.22,11174.85,11217.30,11125.59,71.93M,0.37%
02/12/2019,11126.08,11123.43,11164.38,11116.86,77.16M,1.01%
02/11/2019,11014.59,10955.83,11041.95,10944.58,71.70M,0.99%
02/08/2019,10906.78,10991.79,11045.41,10863.56,105.47M,-1.05%
02/07/2019,11022.02,11262.97,11286.46,11022.02,111.36M,-2.67%
02/06/2019,11324.72,11337.54,11347.94,11297.42,78.24M,-0.38%
02/05/2019,11367.98,11178.75,11371.74,11177.70,92.18M,1.71%
02/04/2019,11176.58,11180.42,11209.31,11100.34,76.46M,-0.04%
02/01/2019,11180.66,11198.46,11218.51,11116.08,104.85M,0.07%
01/31/2019,11173.10,11257.92,11311.37,11051.11,115.41M,-0.08%
01/30/2019,11181.66,11210.68,11215.21,11132.38,75.91M,-0.33%
01/29/2019,11218.83,11191.52,11276.28,11159.17,77.45M,0.08%
01/28/2019,11210.31,11233.16,11275.21,11196.42,75.38M,-0.63%
01/25/2019,11281.79,11234.05,11321.62,11218.35,103.09M,1.36%
01/24/2019,11130.18,11045.64,11149.32,11032.53,113.97M,0.53%
01/23/2019,11071.54,11043.64,11135.75,11007.21,90.47M,-0.17%
01/22/2019,11090.11,11076.98,11142.22,11034.55,75.72M,-0.41%
01/21/2019,11136.20,11176.12,11179.91,11125.53,68.00M,-0.62%
01/18/2019,11205.54,11001.31,11216.82,10993.83,122.82M,2.63%
01/17/2019,10918.62,10852.50,10929.30,10822.25,81.78M,-0.12%
01/16/2019,10931.24,10940.36,10947.87,10866.39,82.28M,0.36%
01/15/2019,10891.79,10962.95,10994.83,10812.59,82.68M,0.33%
01/14/2019,10855.91,10820.85,10886.23,10786.75,67.99M,-0.29%
01/11/2019,10887.46,10949.13,10959.00,10829.92,77.87M,-0.31%
01/10/2019,10921.59,10843.89,10927.13,10788.05,79.65M,0.26%
01/09/2019,10893.32,10884.75,10961.92,10839.09,99.04M,0.83%
01/08/2019,10803.98,10750.19,10910.71,10745.03,96.57M,0.52%
01/07/2019,10747.81,10814.39,10814.47,10681.27,73.35M,-0.18%
01/04/2019,10767.69,10533.94,10786.34,10483.90,98.29M,3.37%
01/03/2019,10416.66,10467.11,10538.66,10400.11,87.35M,-1.55%
01/02/2019,10580.19,10477.77,10612.72,10386.97,82.09M,0.20%
12/28/2018,10558.96,10452.02,10586.80,10431.38,54.23M,1.71%
12/27/2018,10381.51,10607.42,10635.45,10279.20,107.37M,-2.37%
12/21/2018,10633.82,10573.08,10654.66,10512.64,222.85M,0.21%
12/20/2018,10611.10,10621.18,10686.37,10563.44,126.24M,-1.44%
12/19/2018,10766.21,10777.42,10831.44,10749.55,99.49M,0.24%
12/18/2018,10740.89,10744.28,10841.42,10714.97,99.27M,-0.29%
12/17/2018,10772.20,10852.99,10886.80,10700.62,88.25M,-0.86%
12/14/2018,10865.77,10809.58,10903.39,10733.75,83.94M,-0.54%
12/13/2018,10924.70,10978.68,10988.77,10887.26,90.72M,-0.04%
12/12/2018,10929.43,10832.04,10971.12,10815.51,106.42M,1.38%
12/11/2018,10780.51,10711.40,10884.62,10684.62,104.96M,1.49%
12/10/2018,10622.07,10726.17,10757.73,10585.77,123.24M,-1.54%
12/07/2018,10788.09,10876.34,10927.37,10788.09,103.49M,-0.21%
12/06/2018,10810.98,11053.58,11063.44,10762.41,136.09M,-3.48%
12/05/2018,11200.24,11204.32,11266.28,11177.15,75.66M,-1.19%
12/04/2018,11335.32,11429.82,11442.19,11330.44,86.40M,-1.14%
12/03/2018,11465.46,11534.75,11566.97,11457.61,104.38M,1.85%
11/30/2018,11257.24,11311.66,11315.30,11208.60,112.39M,-0.36%
11/29/2018,11298.23,11377.21,11403.72,11275.70,95.25M,-0.01%
11/28/2018,11298.88,11355.80,11358.80,11279.46,75.21M,-0.09%
11/27/2018,11309.11,11380.79,11400.05,11264.65,77.79M,-0.40%
11/26/2018,11354.72,11315.90,11390.93,11301.82,92.20M,1.45%
11/23/2018,11192.69,11146.55,11205.99,11093.52,64.96M,0.49%
11/22/2018,11138.49,11216.29,11221.77,11119.04,66.56M,-0.94%
11/21/2018,11244.17,11138.25,11257.83,11113.34,95.47M,1.61%
11/20/2018,11066.41,11157.65,11187.16,11009.25,123.68M,-1.58%
11/19/2018,11244.54,11384.00,11419.55,11231.59,81.15M,-0.85%
11/16/2018,11341.00,11425.80,11448.56,11233.21,116.51M,-0.11%
11/15/2018,11353.67,11447.84,11500.66,11254.92,99.86M,-0.52%
11/14/2018,11412.53,11394.75,11566.79,11314.60,109.69M,-0.52%
11/13/2018,11472.22,11374.11,11495.69,11349.94,103.14M,1.30%
11/12/2018,11325.44,11591.59,11598.51,11310.72,96.09M,-1.77%
11/09/2018,11529.16,11489.19,11549.06,11418.35,106.91M,0.02%
11/08/2018,11527.32,11629.00,11648.79,11503.36,83.12M,-0.45%
11/07/2018,11579.10,11542.09,11634.81,11532.34,88.65M,0.83%
11/06/2018,11484.34,11518.17,11528.52,11436.53,86.75M,-0.09%
11/05/2018,11494.96,11522.33,11555.97,11479.19,71.52M,-0.21%
11/02/2018,11518.99,11636.37,11689.96,11518.87,113.32M,0.44%
11/01/2018,11468.54,11419.61,11575.43,11416.36,101.91M,0.18%
10/31/2018,11447.51,11417.09,11499.38,11391.64,131.22M,1.42%
10/30/2018,11287.39,11391.78,11394.37,11212.58,102.38M,-0.42%
10/29/2018,11335.48,11270.67,11444.86,11218.92,101.77M,1.20%
10/26/2018,11200.62,11180.96,11205.83,11051.04,142.99M,-0.94%
10/25/2018,11307.12,11098.68,11324.92,11078.37,124.10M,1.03%
10/24/2018,11191.63,11298.65,11391.94,11166.84,121.11M,-0.73%
10/23/2018,11274.28,11367.57,11394.21,11228.50,118.76M,-2.17%
10/22/2018,11524.34,11665.68,11677.45,11497.09,76.05M,-0.26%
10/19/2018,11553.83,11578.85,11617.28,11498.69,132.73M,-0.31%
10/18/2018,11589.21,11695.19,11791.22,11586.32,100.19M,-1.07%
10/17/2018,11715.03,11811.47,11847.79,11669.96,96.50M,-0.52%
10/16/2018,11776.55,11637.62,11790.15,11606.97,88.34M,1.40%
10/15/2018,11614.16,11523.81,11625.02,11459.08,74.19M,0.78%
10/12/2018,11523.81,11691.47,11693.84,11514.55,102.24M,-0.13%
10/11/2018,11539.35,11558.98,11700.50,11518.56,146.69M,-1.48%
10/10/2018,11712.50,11976.70,11978.80,11712.27,121.23M,-2.21%
10/09/2018,11977.22,11963.63,11998.64,11803.19,79.57M,0.25%
10/08/2018,11947.16,12044.96,12072.27,11938.80,79.66M,-1.36%
10/05/2018,12111.90,12236.29,12245.41,12103.55,96.95M,-1.08%
10/04/2018,12244.14,12275.07,12348.86,12174.69,104.31M,-0.35%
10/02/2018,12287.58,12229.07,12310.76,12203.60,84.85M,-0.42%
10/01/2018,12339.03,12265.89,12373.29,12263.10,79.30M,0.75%
09/28/2018,12246.73,12381.36,12394.16,12190.57,114.06M,-1.52%
09/27/2018,12435.59,12329.40,12456.69,12272.65,92.63M,0.40%
09/26/2018,12385.89,12395.20,12395.92,12329.52,77.28M,0.09%
09/25/2018,12374.66,12341.85,12416.87,12322.19,85.78M,0.19%
09/24/2018,12350.82,12383.42,12409.96,12349.30,74.82M,-0.64%
09/21/2018,12430.88,12402.72,12458.30,12373.95,412.54M,0.85%
09/20/2018,12326.48,12210.95,12354.38,12210.57,113.54M,0.88%
09/19/2018,12219.02,12168.20,12241.14,12165.08,101.59M,0.50%
09/18/2018,12157.67,12097.19,12184.41,12064.41,86.75M,0.51%
09/17/2018,12096.41,12056.38,12123.09,12040.80,71.41M,-0.23%
09/14/2018,12124.33,12109.37,12134.54,12075.58,80.15M,0.57%
09/13/2018,12055.55,12036.79,12129.81,12017.41,100.10M,0.19%
09/12/2018,12032.30,11989.27,12046.66,11952.49,115.76M,0.52%
09/11/2018,11970.27,12013.01,12017.73,11865.47,95.92M,-0.13%
09/10/2018,11986.34,11950.55,12039.22,11930.30,82.98M,0.22%
09/07/2018,11959.63,11960.10,11990.81,11888.57,104.94M,0.04%
09/06/2018,11955.25,11995.81,12091.98,11944.50,90.15M,-0.71%
09/05/2018,12040.46,12161.65,12167.36,12035.76,112.88M,-1.39%
09/04/2018,12210.21,12389.46,12402.87,12162.71,87.09M,-1.10%
09/03/2018,12346.41,12338.36,12358.17,12300.47,52.34M,-0.14%
08/31/2018,12364.06,12418.26,12426.86,12348.91,93.07M,-1.04%
08/30/2018,12494.24,12516.55,12529.30,12400.12,75.97M,-0.54%
08/29/2018,12561.68,12553.86,12569.06,12499.53,59.99M,0.27%
08/28/2018,12527.42,12578.65,12597.02,12527.42,75.15M,-0.09%
08/27/2018,12538.31,12462.75,12562.37,12429.34,53.82M,1.16%
08/24/2018,12394.52,12396.69,12444.35,12344.45,60.88M,0.23%
08/23/2018,12365.58,12367.48,12411.01,12353.55,65.64M,-0.16%
08/22/2018,12385.70,12355.53,12438.66,12345.32,79.58M,0.01%
08/21/2018,12384.49,12320.56,12432.66,12316.35,70.72M,0.43%
08/20/2018,12331.30,12263.01,12373.36,12245.56,61.52M,0.99%
08/17/2018,12210.55,12242.06,12244.67,12135.64,88.70M,-0.22%
08/16/2018,12237.17,12202.13,12251.40,12168.92,83.99M,0.61%
08/15/2018,12163.01,12400.27,12428.56,12120.65,102.79M,-1.58%
08/14/2018,12358.87,12444.63,12461.82,12294.90,84.56M,0.00%
08/13/2018,12358.74,12346.75,12396.86,12323.20,95.64M,-0.53%
08/10/2018,12424.35,12574.20,12585.83,12390.40,124.41M,-1.99%
08/09/2018,12676.11,12623.14,12696.52,12577.34,73.92M,0.34%
08/08/2018,12633.54,12622.98,12704.58,12586.23,92.14M,-0.12%
08/07/2018,12648.19,12656.87,12738.53,12646.16,89.81M,0.40%
08/06/2018,12598.21,12631.40,12715.78,12538.35,67.63M,-0.14%
08/03/2018,12615.76,12572.61,12644.52,12561.62,81.80M,0.55%
08/02/2018,12546.33,12617.63,12619.60,12493.20,106.47M,-1.50%
08/01/2018,12737.05,12826.70,12833.11,12706.34,96.40M,-0.53%
07/31/2018,12805.50,12809.74,12860.59,12739.83,109.80M,0.06%
07/30/2018,12798.20,12822.87,12848.95,12798.20,72.91M,-0.48%
07/27/2018,12860.40,12825.75,12886.83,12815.12,98.59M,0.40%
07/26/2018,12809.23,12732.88,12827.71,12701.56,109.21M,1.83%
07/25/2018,12579.33,12685.68,12695.12,12538.12,83.32M,-0.87%
07/24/2018,12689.39,12590.79,12755.27,12585.91,92.85M,1.12%
07/23/2018,12548.57,12510.23,12565.12,12489.33,67.22M,-0.10%
07/20/2018,12561.42,12664.45,12706.84,12469.50,109.78M,-0.98%
07/19/2018,12686.29,12740.68,12759.42,12658.37,77.83M,-0.62%
07/18/2018,12765.94,12728.41,12778.96,12715.52,90.35M,0.82%
07/17/2018,12661.54,12566.97,12688.50,12522.05,94.82M,0.80%
07/16/2018,12561.02,12530.98,12604.24,12506.99,100.11M,0.16%
07/13/2018,12540.73,12549.23,12583.79,12499.30,82.98M,0.38%
07/12/2018,12492.97,12464.06,12505.20,12408.63,74.55M,0.61%
07/11/2018,12417.13,12506.99,12514.75,12398.47,86.96M,-1.53%
07/10/2018,12609.85,12580.31,12639.79,12530.71,84.39M,0.53%
07/09/2018,12543.89,12541.74,12559.97,12490.40,77.04M,0.38%
07/06/2018,12496.17,12506.27,12508.08,12426.40,123.08M,0.26%
07/05/2018,12464.29,12363.05,12516.51,12361.86,118.00M,1.19%
07/04/2018,12317.61,12323.75,12350.68,12284.56,80.84M,-0.26%
07/03/2018,12349.14,12321.07,12428.14,12278.39,96.42M,0.91%
07/02/2018,12238.17,12147.94,12301.93,12132.72,96.33M,-0.55%
06/29/2018,12306.00,12322.64,12382.87,12260.91,117.57M,1.06%
06/28/2018,12177.23,12289.81,12375.37,12104.41,110.52M,-1.39%
06/27/2018,12348.61,12247.75,12439.91,12124.87,131.84M,0.93%
06/26/2018,12234.34,12333.44,12355.86,12188.50,64.39M,-0.29%
06/25/2018,12270.33,12497.48,12518.89,12270.33,101.62M,-2.46%
06/22/2018,12579.72,12507.72,12579.72,12486.26,86.32M,0.54%
